rest_name,category,name,price,img
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Punjabi Paratha,3.95,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Tandoori Roti,2.25,https://www.ithacatogo.com/food/v_1_i7442849s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Naan,2.5,https://www.ithacatogo.com/food/v_1_i7442889s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Butter Naan,2.95,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Garlic Naan,2.95,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Shahi Naan,3.95,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Chicken Tika Naan,3.95,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Peshawari Naan,3.95,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Diamond's Naan,4.5,
New Delhi Diamonds Indian Restaurant,Tandoori Breads,Bread Basket,11.95,https://www.ithacatogo.com/food/v_2_i7442894s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Chicken Tandoori,11.95,https://www.ithacatogo.com/food/v_1_i7442895s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Chicken Tikka,12.95,https://www.ithacatogo.com/food/v_6_i7443852s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Shrimp Tandoori,14.95,
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Malai Kabab,12.95,https://www.ithacatogo.com/food/v_2_i7442943s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Rashmi Kabab,13.95,
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Sheekh Kabab,14.95,https://www.ithacatogo.com/food/v_1_i7442946s.jpg
New Delhi Diamonds Indian Restaurant,Tandoori Specialities,Supreme Tandoori,17.95,
New Delhi Diamonds Indian Restaurant,Rice Specialities,Rice Pulao,6.95,
New Delhi Diamonds Indian Restaurant,Rice Specialities,Vegetable Biryani,12.95,https://www.ithacatogo.com/food/v_1_i7442635s.jpg
New Delhi Diamonds Indian Restaurant,Rice Specialities,Chicken Biryani,13.95,https://www.ithacatogo.com/food/v_1_i7442639s.jpg
New Delhi Diamonds Indian Restaurant,Rice Specialities,Lamb Biryani,15.95,https://www.ithacatogo.com/food/v_1_i7442640s.jpg
New Delhi Diamonds Indian Restaurant,Rice Specialities,Shrimp Biryani,15.95,https://www.ithacatogo.com/food/v_1_i7442641s.jpg
New Delhi Diamonds Indian Restaurant,Rice Specialities,Supreme Biryani,17.95,https://www.ithacatogo.com/food/v_1_i7442642s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Dal Makhani,10.95,https://www.ithacatogo.com/food/v_1_i7442652s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Matar Paneer,12.95,https://www.ithacatogo.com/food/v_1_i7442687s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Dal Tadka,10.95,https://www.ithacatogo.com/food/v_1_i7442708s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Shahi Paneer,13.95,https://www.ithacatogo.com/food/v_1_i7442709s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Paneer Makhani,13.95,https://www.ithacatogo.com/food/v_1_i7442710s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Kadahi Paneer,13.95,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Paneer Tikka Masala,13.95,https://www.ithacatogo.com/food/v_3_i7442712s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Kofta Curry,12.95,https://www.ithacatogo.com/food/v_2_i7442713s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Aloo Gobi,11.95,https://www.ithacatogo.com/food/v_3_i7442717s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Channa Masala,11.95,https://www.ithacatogo.com/food/v_2_i7442718s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Aloo Matar,11.95,https://www.ithacatogo.com/food/v_1_i7442719s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Matar Mushroom,11.95,https://www.ithacatogo.com/food/v_1_i7442722s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Bengan Bhartha,11.95,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Sag Paneer,12.95,https://www.ithacatogo.com/food/v_2_i7442726s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Navratni Vegetable,11.95,https://www.ithacatogo.com/food/v_1_i7442727s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Vegetable Mango,12.5,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Vegetable Korma,12.5,https://www.ithacatogo.com/food/v_1_i7442732s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Vegetable Kashmiri,13.95,https://www.ithacatogo.com/food/v_1_i7442733s.jpg
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Curry Pakora,11.5,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Aloo Sag,11.5,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Sag Mushroom,11.5,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Paneer Mushroom,13.5,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Paneer Kashmiri,13.95,
New Delhi Diamonds Indian Restaurant,Vegetarian Specialities,Aloo Mushroom,11.5,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Curry,14.95,https://www.ithacatogo.com/food/v_1_i7443154s.jpg
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Mango,14.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Vindaloo,14.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Nargisi,15.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Sag,15.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Masala,15.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Kadahi,15.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Vegetable,14.95,
New Delhi Diamonds Indian Restaurant,Seafood,Shrimp Mushroom,14.95,
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Kabob Curry,14.5,
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Makhani,13.5,https://www.ithacatogo.com/food/v_1_i10251921s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Curry,11.95,https://www.ithacatogo.com/food/v_2_i7443776s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Vegetable,12.95,
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Jalfrazi,12.95,
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Mushroom,12.95,
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Nargisi,13.95,https://www.ithacatogo.com/food/v_1_i7443797s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Kashmiri,13.95,https://www.ithacatogo.com/food/v_2_i7443798s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Vindaloo,11.95,https://www.ithacatogo.com/food/v_2_i7443848s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Kadahi,13.95,https://www.ithacatogo.com/food/v_1_i7443849s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Mango,12.95,https://www.ithacatogo.com/food/v_2_i7443850s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Korma,12.95,https://www.ithacatogo.com/food/v_3_i7443851s.jpg
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Tikka Masala,12.95,
New Delhi Diamonds Indian Restaurant,Chicken,Chicken Sag,12.95,https://www.ithacatogo.com/food/v_1_i7443857s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Rogan Josh,14.95,https://www.ithacatogo.com/food/v_2_i7443858s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Sag,15.5,https://www.ithacatogo.com/food/v_1_i7443859s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Vindaloo,14.95,https://www.ithacatogo.com/food/v_1_i7443861s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Korma,15.5,
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Kashmiri,15.95,https://www.ithacatogo.com/food/v_2_i7443867s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Vegetable ,15.5,
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Mushroom,14.95,https://www.ithacatogo.com/food/v_1_i7443869s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Kadahi,15.95,https://www.ithacatogo.com/food/v_1_i7443884s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Jalfrazi,14.95,
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Mango,15.5,
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Nargisi,15.95,https://www.ithacatogo.com/food/v_1_i7443885s.jpg
New Delhi Diamonds Indian Restaurant,Lamb,Lamb Masala,15.95,
New Delhi Diamonds Indian Restaurant,Condiments,Raita,2.5,https://www.ithacatogo.com/food/v_1_i7442556s.jpg
New Delhi Diamonds Indian Restaurant,Condiments,Achar,2.5,https://www.ithacatogo.com/food/v_3_i7442557s.jpg
New Delhi Diamonds Indian Restaurant,Condiments,Mango Chutney,2.5,
New Delhi Diamonds Indian Restaurant,Condiments,Sliced Onions,1.5,
New Delhi Diamonds Indian Restaurant,Condiments,Hot Sauce,2.5,
New Delhi Diamonds Indian Restaurant,Desserts,Rasmalai,3.95,
New Delhi Diamonds Indian Restaurant,Desserts,Pista Kulfi,3.95,
New Delhi Diamonds Indian Restaurant,Desserts,Mango Kulfi,3.95,
New Delhi Diamonds Indian Restaurant,Desserts,Gulab Jamun,3.95,
New Delhi Diamonds Indian Restaurant,Desserts,Kheer,2.95,https://www.ithacatogo.com/food/v_1_i7443130s.jpg
Nikki Green,Make Your Own!,Make Your Own Bowl!,12,https://www.ithacatogo.com/food/v_1_i14286868s.jpg
Nikki Green,Savory Bowls,Make Your Own Bowl,12,
Nikki Green,Savory Bowls,Beetbox Bowl,15,https://www.ithacatogo.com/food/v_3_i12069465s.jpg
Nikki Green,Savory Bowls,Wonder Bowl,14,https://www.ithacatogo.com/food/v_2_i12069636s.jpg
Nikki Green,Savory Bowls,Protein Bowl,15,https://www.ithacatogo.com/food/v_2_i12069656s.jpg
Nikki Green,Savory Bowls,Tangi Bowl,13,https://www.ithacatogo.com/food/v_5_i12069693s.jpg
Nikki Green,Savory Bowls,Kind Bowl,17,https://www.ithacatogo.com/food/v_1_i14193092s.jpg
Nikki Green,Sweet Bowls,Classic Acai Bowl,13,https://www.ithacatogo.com/food/v_1_i12069708s.jpg
Nikki Green,Sweet Bowls,Tropical Bowl,13,https://www.ithacatogo.com/food/v_1_i12069750s.jpg
Nikki Green,Sweet Bowls,Chocoholic Bowl,13,https://www.ithacatogo.com/food/v_2_i12069751s.jpg
Nikki Green,Sweet Bowls,Matchy Matcha Bowl,13,https://www.ithacatogo.com/food/v_1_i12069752s.jpg
Nikki Green,Sweet Bowls,Nuttin' But Nuts Bowl,13,https://www.ithacatogo.com/food/v_2_i12069753s.jpg
Nikki Green,Sides,Carrot Lox Toast,8.99,https://www.ithacatogo.com/food/v_1_i14378855s.jpg
Nikki Green,Sides,Avocado toast,8,https://www.ithacatogo.com/food/v_2_i12083793s.jpg
Nikki Green,Sides,N.D. Nachos,10,https://www.ithacatogo.com/food/v_1_i14192945s.jpg
Nikki Green,Sides,Soup of the day (bowl),7.5,https://www.ithacatogo.com/food/v_2_i12083790s.jpg
Nikki Green,Sides,Hummus Toast,8,
Nikki Green,Sides,Soup of the day (cup),5.5,https://www.ithacatogo.com/food/v_1_i12083789s.jpg
Nikki Green,Sides,Sweet Toast,8,https://www.ithacatogo.com/food/v_2_i14193090s.jpg
Nikki Green,Sides,Quinoa nuggets,8.65,https://www.ithacatogo.com/food/v_1_i12083788s.jpg
Nikki Green,Beverages,Aqua Vitea Strawberry Sage Kombucha,6.5,
Nikki Green,Beverages,Aqua Vitea Blue Bernie Kombucha,6.5,
Nikki Green,Beverages,Hot Coffee,2.7,
Nikki Green,Beverages,Iced Coffee,2.7,
Nikki Green,Beverages,Bullet Proof Coffee,6,
Nikki Green,Beverages,Tea Latte,6,
Nikki Green,Beverages,Tea,2,
Nikki Green,Beverages,Espresso,2.7,
Nikki Green,Beverages,Coffee latte,6.65,https://www.ithacatogo.com/food/v_1_i12083769s.jpg
Nikki Green,Beverages,Americano,4,
Nikki Green,Beverages,Dandelion Coffee,5.3,
Nikki Green,Wellness Lattes,Pumpkin spice latte,7.45,
Nikki Green,Wellness Lattes,Turmeric Latte,7.45,https://www.ithacatogo.com/food/v_2_i12077137s.jpg
Nikki Green,Wellness Lattes,Matcha Latte,7.45,https://www.ithacatogo.com/food/v_1_i12077138s.jpg
Nikki Green,Wellness Lattes,Black Sesame Latte,7.45,
Nikki Green,Wellness Lattes,Dandelion Latte,7.45,https://www.ithacatogo.com/food/v_1_i14192165s.jpg
Nikki Green,Smoothies,PB and Acai Smoothie,9,https://www.ithacatogo.com/food/v_1_i12077008s.jpg
Nikki Green,Smoothies,Chai It Out Smoothie,9,
Nikki Green,Smoothies,Nikki Who? Smoothie,9,https://www.ithacatogo.com/food/v_1_i12077111s.jpg
Nikki Green,Smoothies,Everybunny Smoothie,9,
Oishii Bowl,Rice Bowl,Katsu Don,8.5,https://www.ithacatogo.com/food/v_5_i2188575s.jpg
Oishii Bowl,Rice Bowl,Oyako Don,8.5,https://www.ithacatogo.com/food/v_2_i2188598s.jpg
Oishii Bowl,Rice Bowl,Buta Don,8.5,
Oishii Bowl,Rice Bowl,Sakana Don,8.5,https://www.ithacatogo.com/food/v_1_i2188603s.jpg
Oishii Bowl,Rice Bowl, Spicy Sesame Udon with Chicken,8.5,https://www.ithacatogo.com/food/v_1_i5478279s.jpg
Oishii Bowl,Rice Bowl,Fried Chicken Bowl,8.5,https://www.ithacatogo.com/food/v_5_i2188605s.jpg
Oishii Bowl,Salad,Chicken Mango Salad,8.5,
Oishii Bowl,Veggie Bowl,Dried Tofu Veggie Bowl,8.5,https://www.ithacatogo.com/food/v_3_i2189593s.jpg
Oishii Bowl,Veggie Bowl,Fried Tofu Veggie Bowl,8.99,
Oishii Bowl,Noodle Bowl,Miso Ramen ,8.5,https://www.ithacatogo.com/food/v_3_i2189595s.jpg
Oishii Bowl,Noodle Bowl,Shoyu Ramen,8.5,https://www.ithacatogo.com/food/v_1_i2189596s.jpg
Oishii Bowl,Noodle Bowl,,0,https://www.ithacatogo.com/food/v_4_i2189606s.jpg
Oishii Bowl,Noodle Bowl,Tan Tan Men,8.5,
Oishii Bowl,Noodle Bowl,Udon,7.55,
Oishii Bowl,Noodle Bowl,Kuay Teow Gai Toon,8.5,
Oishii Bowl,Noodle Bowl,Kuay Teow,8.5,
Oishii Bowl,Noodle Bowl,Pad Prik Moo,8.5,
Oishii Bowl,Noodle Bowl,Tonkotsu Ramen,8.5,
Oishii Bowl,Noodle Bowl,Kuay Teow Tom Yum,8.5,
Oishii Bowl,Noodle Bowl,Katsu Curry,8.99,
Oishii Bowl,Noodle Bowl,Yum Gai Sab,9.99,
Oishii Bowl,Side Dishes,Spring Roll,1.99,
Oishii Bowl,Side Dishes,Kaki,5.99,
Oishii Bowl,Side Dishes,Bun,2.99,
Oishii Bowl,Side Dishes,Tonkatsu,3.99,
Oishii Bowl,Side Dishes,Karaage,2.99,
Oishii Bowl,Side Dishes,Assorted Fried Fish Cakes,3.25,
Oishii Bowl,Side Dishes,Fried Curry Gyoza,3.99,
Oishii Bowl,Side Dishes,Sausage Balls,4.5,
Oishii Bowl,Side Dishes,Korokke,1.99,
Oishii Bowl,Side Dishes,Sweet Sticky Rice,3.49,
Oishii Bowl,Beverages,Iced Green Tea Latte,2.99,
Oishii Bowl,Beverages,Taro Latte,2.99,
Oishii Bowl,Beverages,Thai Iced Tea,2.99,
Old Mexico,A La Carte,1 Chicken & Cheese Quesadilla,3.99,https://www.ithacatogo.com/food/v_1_i9453842s.jpg
Old Mexico,A La Carte,Cheese Quesadilla,2.99,https://www.ithacatogo.com/food/v_1_i9453843s.jpg
Old Mexico,A La Carte,1 Grilled Chicken Quesadilla,4.99,
Old Mexico,A La Carte,1 Steak Quesadilla,4.99,https://www.ithacatogo.com/food/v_1_i9454055s.jpg
Old Mexico,A La Carte,1 Beef & Cheese Quesadilla,3.99,
Old Mexico,A La Carte,2 Chicken and Cheese Quesadillas,6.99,
Old Mexico,A La Carte,2 Cheese Quesadillas,5.5,
Old Mexico,A La Carte,2 Grilled Chicken Quesadillas,7.5,
Old Mexico,A La Carte,2 Steak Quesadillas,7.5,https://www.ithacatogo.com/food/v_1_i9454056s.jpg
Old Mexico,A La Carte,2 Beef & Cheese Quesadillas,6.99,
Old Mexico,A La Carte,1 Mushroom and Cheese Quesadilla,3.5,
Old Mexico,A La Carte,2 Mushroom and Cheese Quesadillas,6.5,
Old Mexico,A La Carte,1 Chimichanga,3.99,https://www.ithacatogo.com/food/v_2_i9453805s.jpg
Old Mexico,A La Carte,2 Chimichangas,7.49,
Old Mexico,A La Carte,1 Tamale,3.99,https://www.ithacatogo.com/food/v_2_i9453818s.jpg
Old Mexico,A La Carte,2 Tamales,7.49,https://www.ithacatogo.com/food/v_1_i9453819s.jpg
Old Mexico,A La Carte,1 Chile Poblano,3.99,https://www.ithacatogo.com/food/v_1_i9453803s.jpg
Old Mexico,A La Carte,2 Chile Poblano,7.49,
Old Mexico,A La Carte,1 Tostada,3.99,
Old Mexico,A La Carte,2 Tostadas,7.49,
Old Mexico,A La Carte,1 Taco,2.99,https://www.ithacatogo.com/food/v_1_i9453729s.jpg
Old Mexico,A La Carte,4 Tacos,9.99,https://www.ithacatogo.com/food/v_1_i9453773s.jpg
Old Mexico,A La Carte,1 Enchiliada,4.49,https://www.ithacatogo.com/food/v_1_i9453684s.jpg
Old Mexico,A La Carte,3 Enchiladas,8.99,
Old Mexico,A La Carte,1 Chicken Burrito,3.99,
Old Mexico,A La Carte,2 Chicken Burritos,7.49,
Old Mexico,A La Carte,1 Beef & Nacho Cheese Burrito,4.5,
Old Mexico,A La Carte,2 Beef & Nacho Cheese Burritos,7.49,
Old Mexico,A La Carte,1 Beef & Bean Burrito,3.99,
Old Mexico,A La Carte,2 Beef & Bean Burritos,7.49,
Old Mexico,A La Carte,1 Beef Burrito,3.99,https://www.ithacatogo.com/food/v_1_i9453680s.jpg
Old Mexico,A La Carte,2 Beef Burritos,7.49,
Old Mexico,A La Carte,1 Bean Burrito,3.99,https://www.ithacatogo.com/food/v_1_i9453682s.jpg
Old Mexico,A La Carte,2 Bean Burritos,7.49,
Old Mexico,Aperitivos,Cheese Nachos Simple,5.25,https://www.ithacatogo.com/food/v_1_i5645315s.jpg
Old Mexico,Aperitivos,Refried Beans Nachos Simple,5.99,
Old Mexico,Aperitivos,Seasoned Ground Beef Nachos Simple,7,https://www.ithacatogo.com/food/v_1_i5645317s.jpg
Old Mexico,Aperitivos,Chicken Nachos Simple,7,https://www.ithacatogo.com/food/v_1_i5645321s.jpg
Old Mexico,Aperitivos,Shredded Beef Nachos Simple,8,
Old Mexico,Aperitivos,Nachos Locos,10.5,https://www.ithacatogo.com/food/v_1_i5645323s.jpg
Old Mexico,Aperitivos,Fajita Nachos,10.5,
Old Mexico,Aperitivos,Shrimp Ceviche,10.75,
Old Mexico,Aperitivos,Appetizer Quesadilla,9,https://www.ithacatogo.com/food/v_1_i5645577s.jpg
Old Mexico,Aperitivos,Mini Chimis,8,https://www.ithacatogo.com/food/v_3_i5645578s.jpg
Old Mexico,Aperitivos,Azteca Dip,10.5,https://www.ithacatogo.com/food/v_1_i5645579s.jpg
Old Mexico,Aperitivos,Chori Cheese Fries,7,https://www.ithacatogo.com/food/v_1_i9374596s.jpg
Old Mexico,Aperitivos,Side of Rice,1.99,https://www.ithacatogo.com/food/v_2_i7228574s.jpg
Old Mexico,Aperitivos,Side of Beans,2.09,https://www.ithacatogo.com/food/v_2_i7228575s.jpg
Old Mexico,Dips Deliciosos,Cheese Dip,4,https://www.ithacatogo.com/food/v_1_i5645581s.jpg
Old Mexico,Dips Deliciosos,Bean Dip,4,
Old Mexico,Dips Deliciosos,Beef Dip,5,
Old Mexico,Dips Deliciosos,Choriqueso Dip,6,https://www.ithacatogo.com/food/v_1_i5645629s.jpg
Old Mexico,Dips Deliciosos,Guacamole Dip,6.5,https://www.ithacatogo.com/food/v_2_i5645630s.jpg
Old Mexico,Dips Deliciosos,Tableside Guacamole,8.99,https://www.ithacatogo.com/food/v_2_i9452812s.jpg
Old Mexico,Dips Deliciosos,Pico de Gallo Dip,3.5,https://www.ithacatogo.com/food/v_2_i5645631s.jpg
Old Mexico,Sopas,Chicken Tortilla Sopas,4.75,
Old Mexico,Sopas,Beef Consome,4.75,
Old Mexico,Ensalads,Fiesta Salad,7,https://www.ithacatogo.com/food/v_1_i5645642s.jpg
Old Mexico,Ensalads,Side Salad,4.25,
Old Mexico,Ensalads,Beef Taco Salad,9,https://www.ithacatogo.com/food/v_1_i5645722s.jpg
Old Mexico,Ensalads,Chicken Taco Salad,10,
Old Mexico,Cocina Tradicional,Chimichanga,12.5,https://www.ithacatogo.com/food/v_1_i5648657s.jpg
Old Mexico,Cocina Tradicional,Joel's Burger,10.5,
Old Mexico,Cocina Tradicional,Flautas ,10.5,https://www.ithacatogo.com/food/v_1_i9374597s.jpg
Old Mexico,Cocina Tradicional,Pozole,10.99,https://www.ithacatogo.com/food/v_1_i9453473s.jpg
Old Mexico,Cocina Tradicional,Combo Gordo,18.5,https://www.ithacatogo.com/food/v_3_i5646797s.jpg
Old Mexico,Cocina Tradicional,Carnitas,12.99,
Old Mexico,Cocina Tradicional,Holy Frijoles,14.99,https://www.ithacatogo.com/food/v_1_i5646799s.jpg
Old Mexico,Cocina Tradicional,Mexican Chilaquilies,8.99,https://www.ithacatogo.com/food/v_1_i5646878s.jpg
Old Mexico,Cocina Tradicional,Huevos Rancheros,7,
Old Mexico,Cocina Tradicional,Street Tacos,11.99,https://www.ithacatogo.com/food/v_1_i5647057s.jpg
Old Mexico,Cocina Tradicional,Al Pastor Street Tacos,11.99,
Old Mexico,Cocina Tradicional,Carne Asada,13.99,https://www.ithacatogo.com/food/v_1_i5647099s.jpg
Old Mexico,Cocina Tradicional,Chile Colorado,12.99,
Old Mexico,Enchiladas ,Enchiladas Rancheras,10.75,https://www.ithacatogo.com/food/v_2_i5645790s.jpg
Old Mexico,Enchiladas ,Enchiladas de Casa,9.99,https://www.ithacatogo.com/food/v_3_i5645935s.jpg
Old Mexico,Enchiladas ,Enchiladas Suizas,9.99,https://www.ithacatogo.com/food/v_1_i5645987s.jpg
Old Mexico,Quesadillas,Fajita Quesadilla,11,https://www.ithacatogo.com/food/v_1_i5646107s.jpg
Old Mexico,Quesadillas,Quesadillas Relleno,8.5,https://www.ithacatogo.com/food/v_1_i5646114s.jpg
Old Mexico,Quesadillas,Quesadilla Supreme,10,https://www.ithacatogo.com/food/v_1_i5646881s.jpg
Old Mexico,Burritos,Steak and Cheese Burrito,10.99,https://www.ithacatogo.com/food/v_2_i5646018s.jpg
Old Mexico,Burritos,Burrito Cochino,10.5,https://www.ithacatogo.com/food/v_1_i5646019s.jpg
Old Mexico,Burritos,Burrito Santa Fe,10.99,https://www.ithacatogo.com/food/v_2_i9374848s.jpg
Old Mexico,Burritos,Burrito Diablo,10.99,
Old Mexico,Burritos,Pancho Loco Burrito ,10.5,https://www.ithacatogo.com/food/v_1_i9375136s.jpg
Old Mexico,Burritos,Enchilada Burrito,10.5,
Old Mexico,Pollo,Mole,10.99,
Old Mexico,Pollo,Pollo Yucatan,12.5,
Old Mexico,Pollo,Chori Pollo,13.99,https://www.ithacatogo.com/food/v_1_i5647246s.jpg
Old Mexico,Pollo,Arroz Con Pollo,11.99,https://www.ithacatogo.com/food/v_2_i5647248s.jpg
Old Mexico,Pollo,Hungry Coyote,12.99,
Old Mexico,Seleccion Vegetarian,Chile Relleno,8.99,https://www.ithacatogo.com/food/v_1_i5647313s.jpg
Old Mexico,Seleccion Vegetarian,Veggie Fajitas,12.99,
Old Mexico,Seleccion Vegetarian,Veggie Quesadilla,11,
Old Mexico,Seleccion Vegetarian,Veggie Burrito,9.99,
Old Mexico,Seleccion Vegetarian,Spinach Enchilada,9.99,https://www.ithacatogo.com/food/v_1_i5647349s.jpg
Old Mexico,Seleccion Vegetarian,Veggie Bowl,8,
Old Mexico,Mariscos,Chimichanga Vallarta,13.99,
Old Mexico,Mariscos,Haddock Tacos,14.99,
Old Mexico,Mariscos,Seafood Enchiladas,11.99,
Old Mexico,Mariscos,Shrimp Diablo,14.99,
Old Mexico,Mariscos,Mariscada,13.99,
Old Mexico,Mariscos,Tequila Shrimp Tacos,13.99,https://www.ithacatogo.com/food/v_3_i5647397s.jpg
